order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,big_product_category_name
1a47da1d66c70489c8e35fe2b5433ab7,3d8e326c3cef3a9bba7ca121baac5fc3,unavailable,2016-10-07 18:16:31,2016-10-07 18:53:48,,,2016-12-07 00:00:00,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-11 18:53:48,249.9,20.85,perfumaria,43.0,259.0,1.0,610.0,22.0,14.0,16.0,chandlery
356b492aba2d1a7da886e54e0b6212b7,68c74d748a55f9d29e6698f4b01a0df7,delivered,2016-10-04 14:44:33,2016-10-06 16:05:43,2016-10-30 14:23:50,2016-10-31 14:23:50,2016-11-28 00:00:00,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-21 16:35:37,249.9,17.59,perfumaria,43.0,259.0,1.0,610.0,22.0,14.0,16.0,chandlery
60762802b48bb6d256d55b013d115013,01be2c0c2d55c597b5ec011e26e4b0d1,delivered,2016-10-04 14:49:13,2016-10-06 16:03:34,2016-10-30 10:04:46,2016-10-31 23:13:42,2016-11-24 00:00:00,1,eba7488e1c67729f045ab43fac426f2e,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-21 16:35:08,249.9,14.03,perfumaria,43.0,259.0,1.0,610.0,22.0,14.0,16.0,chandlery
ac2b7c522d811acba0aa270ed3e112e4,ef21aebbb093a6db29ccc6aa0b89c347,delivered,2016-10-05 15:08:00,2016-10-06 15:44:26,2016-10-10 15:44:27,2016-10-13 15:44:27,2016-11-29 00:00:00,1,4632bc49b300378ed4f1d48f424d414e,ed859002ad59dbf8cf3602696a6c3000,2016-10-10 15:44:27,294.9,20.34,automotivo,33.0,513.0,2.0,795.0,30.0,15.0,26.0,appliances
2c45c33d2f9cb8ff8b1c86cc28c11c30,de4caa97afa80c8eeac2ff4c8da5b72e,canceled,2016-10-09 15:39:56,2016-10-10 10:40:49,2016-10-14 10:40:50,2016-11-09 14:53:50,2016-12-08 00:00:00,1,e24f73b7631ee3fbb2ab700a9acaa258,0cbcee27c791afa0cdcb08587a2013a8,2016-10-14 10:40:50,135.0,18.51,fashion_bolsas_e_acessorios,60.0,1118.0,6.0,2250.0,22.0,15.0,20.0,fashion
acf83f0e8fb878cb25197344426ed10b,46fc16f07712c5cdcdd55911a3297e16,delivered,2016-10-05 09:46:43,2016-10-07 02:49:21,2016-10-11 02:49:22,2016-10-14 02:49:22,2016-12-09 00:00:00,1,5cd07c84a1c25575ac2fc3fa73f1d952,86bb7c4b535e49a541baf3266b1c95b1,2016-10-11 02:49:22,629.9,34.03,brinquedos,63.0,2873.0,8.0,1200.0,39.0,22.0,14.0,chandlery
dabf2b0e35b423f94618bf965fcb7514,5cdec0bb8cbdf53ffc8fdc212cd247c6,canceled,2016-10-09 00:56:52,2016-10-09 13:36:58,2016-10-13 13:36:59,2016-10-16 14:36:59,2016-11-30 00:00:00,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-13 13:36:59,59.9,0.48,perfumaria,36.0,605.0,2.0,100.0,20.0,20.0,20.0,chandlery
3d7e8f32f5b59e005ccfc1076b4040b5,7d2c43741147f86f3242da5baacf1da7,delivered,2016-10-08 22:34:11,2016-10-11 05:02:06,2016-10-14 18:00:00,2016-10-15 05:02:06,2016-12-12 00:00:00,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-15 05:02:06,59.9,25.18,perfumaria,36.0,605.0,2.0,100.0,20.0,20.0,20.0,chandlery
50013835d7b14aefb452825864d3e414,66ab9fd5f2a463fcfa0995c05f46680c,delivered,2016-10-04 16:08:52,2016-10-06 15:53:12,2016-10-21 14:38:42,2016-10-21 16:19:17,2016-11-24 00:00:00,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-21 16:19:17,59.9,14.86,perfumaria,36.0,605.0,2.0,100.0,20.0,20.0,20.0,chandlery
6eb51c1c9c69f78ea9fd4665fb98b7d2,7235fa173d845addc1fab54a111725f4,delivered,2016-10-04 16:40:07,2016-10-06 15:56:10,2016-10-10 15:56:11,2016-10-13 15:56:11,2016-11-24 00:00:00,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 15:56:11,59.9,14.86,perfumaria,36.0,605.0,2.0,100.0,20.0,20.0,20.0,chandlery
31b0dd6152d2e471443debf037ae171d,031f08a1ebdcfb5e706831bf64de3860,delivered,2016-10-05 12:32:55,2016-10-06 16:03:45,2016-10-10 16:03:46,2016-10-13 16:03:46,2016-11-23 00:00:00,1,473795a355d29305c3ea6b156833adf5,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 16:03:46,59.9,11.3,perfumaria,36.0,605.0,2.0,100.0,20.0,20.0,20.0,chandlery
7a36fa82d4bcff7d936c10be470b9c8e,bfebb91e718433a55143ee450423c983,delivered,2016-10-05 23:14:34,2016-10-07 03:12:09,2016-10-14 23:21:27,2016-10-19 20:57:33,2016-12-05 00:00:00,1,b3b0bce74668bf355cbd94db1e4d17b9,8c16d1f32a54d92897cc437244442e1b,2016-10-11 03:12:09,24.99,17.78,informatica_acessorios,44.0,1133.0,2.0,200.0,36.0,15.0,21.0,PC_DVD_CD
7033745709b7cf1bac7d2533663592de,7f0ca17bb33b230b47459437cf0682c7,delivered,2016-10-04 14:13:22,2016-10-04 14:46:48,2016-10-08 14:46:49,2016-10-11 14:46:49,2016-11-30 00:00:00,1,35084deab9603bbb6035bb8638b1df89,df560393f3a51e74553ab94004ba5c87,2016-10-08 14:46:49,93.9,17.61,moveis_decoracao,49.0,100.0,1.0,1200.0,25.0,25.0,20.0,house_hold
5cd498954e2b37d71b315166809b4bd7,ff1a56726b7ea149c7423865609cc0c8,delivered,2016-10-07 00:54:40,2016-10-08 03:56:15,2016-10-25 11:35:52,2016-10-27 17:32:07,2016-12-01 00:00:00,1,896a64a7f34cdfef2c60ce59fa2a148f,82bd0703a4aefd6b599e5bfdaed378fb,2016-10-12 03:56:16,44.9,15.63,perfumaria,50.0,899.0,3.0,800.0,38.0,13.0,22.0,chandlery
5cd498954e2b37d71b315166809b4bd7,ff1a56726b7ea149c7423865609cc0c8,delivered,2016-10-07 00:54:40,2016-10-08 03:56:15,2016-10-25 11:35:52,2016-10-27 17:32:07,2016-12-01 00:00:00,2,896a64a7f34cdfef2c60ce59fa2a148f,82bd0703a4aefd6b599e5bfdaed378fb,2016-10-12 03:56:16,44.9,15.63,perfumaria,50.0,899.0,3.0,800.0,38.0,13.0,22.0,chandlery
5cd498954e2b37d71b315166809b4bd7,ff1a56726b7ea149c7423865609cc0c8,delivered,2016-10-07 00:54:40,2016-10-08 03:56:15,2016-10-25 11:35:52,2016-10-27 17:32:07,2016-12-01 00:00:00,3,896a64a7f34cdfef2c60ce59fa2a148f,82bd0703a4aefd6b599e5bfdaed378fb,2016-10-12 03:56:16,44.9,15.63,perfumaria,50.0,899.0,3.0,800.0,38.0,13.0,22.0,chandlery
d743f434cc2921729af830ce00d474b3,407136bd5649e73981dce394b201897d,delivered,2016-10-06 13:02:32,2016-10-06 16:00:00,2016-10-15 12:24:13,2016-10-24 18:13:49,2016-11-30 00:00:00,1,a671b5c0b737258c5a3262826e3dd9c5,fa1a9dec3a9940c072684a46728bf1fc,2016-10-10 16:00:00,99.9,16.26,pet_shop,63.0,1451.0,3.0,925.0,40.0,20.0,40.0,chandlery
48c43415ea1c4af9afa92542183b6e55,5589151bd114970188a1141fbd5c8d25,delivered,2016-10-10 17:49:21,2016-10-10 18:02:22,2016-10-30 10:37:42,2016-11-01 14:14:46,2016-12-02 00:00:00,1,5cca824e6a0eebe738c8a6381d0d9349,4e922959ae960d389249c378d1c939f5,2016-10-21 16:29:59,19.0,14.52,informatica_acessorios,63.0,978.0,1.0,200.0,16.0,23.0,19.0,PC_DVD_CD
c3d9e402b6a0fbe2a5f7fc5b41117c38,5720a15d022c09d2634c71c80c8d4102,delivered,2016-10-04 10:16:04,2016-10-04 10:45:33,2016-10-28 15:34:00,2016-11-08 10:41:54,2016-12-08 00:00:00,1,817e1c2d22418c36386406ccacfa53e8,624f4ece8da4aafb77699233d480f8ef,2016-10-08 10:45:33,189.0,48.45,moveis_decoracao,37.0,267.0,1.0,2750.0,50.0,50.0,16.0,house_hold
95e01270fcbae9863423400103359279,7a692b1ff18c8c21156b886e02e80040,delivered,2016-10-04 18:52:56,2016-10-06 15:51:42,2016-11-01 07:27:42,2016-11-04 17:54:00,2016-11-24 00:00:00,1,b73f6899a58fe7a37e55149e9a11c717,a7f13822ceb966b076af67121f87b063,2016-10-10 15:51:43,86.99,28.23,moveis_escritorio,19.0,917.0,1.0,10500.0,53.0,73.0,18.0,furniture
e2eaf909eb6ba881117aa407992a5ffb,4aa9a7eb520f8efdf80da20ba889f190,delivered,2016-10-05 11:05:52,2016-10-07 02:49:09,2016-11-01 07:13:36,2016-11-14 15:03:36,2016-11-25 00:00:00,1,b73f6899a58fe7a37e55149e9a11c717,a7f13822ceb966b076af67121f87b063,2016-10-11 02:49:10,86.99,28.23,moveis_escritorio,19.0,917.0,1.0,10500.0,53.0,73.0,18.0,furniture
f7886facb594e65f0c41cdbb0583b560,a6d276e9c75cfeb2db5ddec9add0565e,delivered,2016-10-05 20:20:57,2016-10-07 02:48:30,2016-10-14 23:21:18,2016-10-20 18:14:50,2016-11-29 00:00:00,1,5b8423dc7f23089c9c59c5d140eb5a1c,a3a38f4affed601eb87a97788c949667,2016-10-11 02:48:31,129.99,24.11,brinquedos,59.0,1629.0,3.0,5250.0,51.0,15.0,52.0,chandlery
f781dacd75aa73166785a35929546894,6fa16a8d44a2d9a89710e9758688c7f2,delivered,2016-10-06 08:58:04,2016-10-06 16:08:04,2016-10-28 14:12:59,2016-11-08 13:08:37,2016-11-28 00:00:00,2,e9b3cf27d68caa64832c4a7c460abcb9,7d456afc660226829370f3173d14520c,2016-10-21 16:36:47,177.9,21.17,market_place,43.0,1373.0,3.0,1200.0,40.0,10.0,30.0,chandlery
5c973d2b4652e1dec15353b59339f3b4,8a863458d761a9b40faba0ea98094eb9,delivered,2016-10-07 10:45:48,2016-10-07 12:13:51,2016-10-11 12:13:52,2016-10-14 12:13:52,2016-11-25 00:00:00,1,e9eebb8e8ba0fadb9020f8ba1c003b48,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-11 12:13:52,349.9,13.61,perfumaria,36.0,210.0,1.0,541.0,21.0,15.0,16.0,chandlery
dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05 13:12:43,2016-10-06 15:47:29,2016-10-21 16:34:58,2016-10-27 12:33:29,2016-11-29 00:00:00,1,af667947a84d9ff9d326b60ab75d1ae2,89bc797e2e29667aa035d4368f9b7f92,2016-10-21 16:34:58,39.9,14.52,telefonia,54.0,363.0,1.0,150.0,19.0,13.0,16.0,appliances
dc5f6cd4492bbffe5bcda9b87856c9a5,2ebf822bbf33241c7bffb42235519f92,delivered,2016-10-05 13:12:43,2016-10-06 15:47:29,2016-10-21 16:34:58,2016-10-27 12:33:29,2016-11-29 00:00:00,2,af667947a84d9ff9d326b60ab75d1ae2,89bc797e2e29667aa035d4368f9b7f92,2016-10-21 16:34:58,39.9,14.52,telefonia,54.0,363.0,1.0,150.0,19.0,13.0,16.0,appliances
2e7a8482f6fb09756ca50c10d7bfc047,08c5351a6aca1c1589a38f244edeee9d,shipped,2016-09-04 21:15:19,2016-10-07 13:18:03,2016-10-18 13:14:51,,2016-10-20 00:00:00,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,2016-10-26 18:25:19,39.99,31.67,moveis_decoracao,59.0,426.0,2.0,1400.0,32.0,6.0,28.0,house_hold
35d3a51724a47ef1d0b89911e39cc4ff,27ab53f26192510ff85872aeb3759dcc,delivered,2016-10-04 14:23:50,2016-10-05 02:44:29,2016-10-14 02:44:30,2016-10-26 15:03:52,2016-12-20 00:00:00,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,2016-10-14 02:44:30,39.99,22.34,moveis_decoracao,59.0,426.0,2.0,1400.0,32.0,6.0,28.0,house_hold
c4f710df20f7d1500da1aef81a993f65,4b671f05b6eb9dc1d2c1bae9c8c78536,delivered,2016-10-10 15:50:01,2016-10-10 16:02:37,2016-10-18 15:53:51,2016-10-26 16:35:46,2016-12-14 00:00:00,1,c1488892604e4ba5cff5b4eb4d595400,1554a68530182680ad5c8b042c3ab563,2016-10-26 16:35:46,39.99,11.8,moveis_decoracao,59.0,426.0,2.0,1400.0,32.0,6.0,28.0,house_hold
dabf2b0e35b423f94618bf965fcb7514,5cdec0bb8cbdf53ffc8fdc212cd247c6,canceled,2016-10-09 00:56:52,2016-10-09 13:36:58,2016-10-13 13:36:59,2016-10-16 14:36:59,2016-11-30 00:00:00,2,7cd29da0653abeb444703cc5a957f479,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-13 13:36:59,49.9,29.94,beleza_saude,23.0,565.0,1.0,1029.0,20.0,15.0,17.0,chandlery
d2d67121a09535b3a7b6a000e58d8625,a17dc8aaea9743dbccaca067b5ac3b43,delivered,2016-10-04 22:15:11,2016-10-06 16:00:41,2016-10-10 16:00:43,2016-10-13 16:00:43,2016-11-24 00:00:00,1,7cd29da0653abeb444703cc5a957f479,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-10 16:00:43,49.9,15.56,beleza_saude,23.0,565.0,1.0,1029.0,20.0,15.0,17.0,chandlery
4723d255a158f5b6c5a872264e3529c5,9c44588abb2a5c2b5bbd40184e3ac0b3,delivered,2016-10-08 20:16:05,2016-10-09 14:55:15,2016-10-13 14:55:15,2016-10-16 15:55:15,2016-12-06 00:00:00,1,7cd29da0653abeb444703cc5a957f479,620c87c171fb2a6dd6e8bb4dec959fc6,2016-10-13 14:55:15,49.9,18.82,beleza_saude,23.0,565.0,1.0,1029.0,20.0,15.0,17.0,chandlery
389815397a4bcdf3dcf64b90c25b3140,3a47005be3c2748d25859444f49b0048,delivered,2016-10-05 20:36:39,2016-10-06 16:02:59,2016-10-10 16:03:01,2016-10-16 17:51:52,2016-11-29 00:00:00,1,2636a9812d151c718b53387171ce08be,b17b679f4f5ce2e03ce6968c62648246,2016-10-10 16:03:01,30.97,14.52,beleza_saude,52.0,2088.0,1.0,443.0,21.0,13.0,17.0,chandlery
86df4a2f1f5cd47ee3f5bf1781240d1a,b0db02848249cbe57e7e5732976ced8e,delivered,2016-10-05 09:19:46,2016-10-06 15:58:45,2016-10-10 15:58:46,2016-10-26 10:38:43,2016-11-29 00:00:00,1,2636a9812d151c718b53387171ce08be,b17b679f4f5ce2e03ce6968c62648246,2016-10-10 15:58:46,30.97,14.52,beleza_saude,52.0,2088.0,1.0,443.0,21.0,13.0,17.0,chandlery
835bf4777ad72891587719f1098e3528,dbfc2fb6a9424037815a3a887c10be61,delivered,2016-10-07 08:28:29,2016-10-07 09:09:12,2016-10-11 09:09:13,2016-10-14 09:09:13,2016-11-29 00:00:00,1,2636a9812d151c718b53387171ce08be,b17b679f4f5ce2e03ce6968c62648246,2016-10-11 09:09:13,30.97,10.96,beleza_saude,52.0,2088.0,1.0,443.0,21.0,13.0,17.0,chandlery
cb2b577a4ebd84bf84ff3990084d490f,ebd67b458c0b8b23fa5d869779adc761,delivered,2016-10-05 17:11:49,2016-10-06 15:54:57,2016-10-30 15:14:54,2016-10-31 21:41:43,2016-11-29 00:00:00,1,a5c3ddb1a400f50d1cf7138727aec136,817f85dbb65aa3e70831d90fe75cdf89,2016-10-21 16:23:04,128.9,21.01,brinquedos,49.0,485.0,1.0,7811.0,45.0,28.0,46.0,chandlery
ae8a60e4b03c5a4ba9ca0672c164b181,e6f959bf384d1d53b6d68826699bba12,delivered,2016-10-03 22:44:10,2016-10-04 10:28:25,2016-10-30 14:22:04,2016-11-03 14:04:50,2016-12-01 00:00:00,1,a5c3ddb1a400f50d1cf7138727aec136,817f85dbb65aa3e70831d90fe75cdf89,2016-10-21 16:27:42,128.9,25.67,brinquedos,49.0,485.0,1.0,7811.0,45.0,28.0,46.0,chandlery
de1404a068c6c8c909897886a314bad7,5116eacd8d620b734c26a0f04e19b60a,delivered,2016-10-04 15:12:18,2016-10-06 16:05:04,2016-10-18 16:13:50,2016-10-24 20:35:44,2016-12-16 00:00:00,1,f422d0d9f8b5f7c27289382b14b61248,1554a68530182680ad5c8b042c3ab563,2016-10-28 16:27:21,69.99,17.58,brinquedos,63.0,361.0,3.0,1800.0,38.0,12.0,35.0,chandlery
1a2b0033f0b7a3116f00594ec5524344,e76d70baaf2e6bf919577966bdc5ce8f,delivered,2016-10-06 22:23:25,2016-10-06 22:58:22,2016-10-17 23:58:23,2016-10-20 23:58:23,2016-12-20 00:00:00,1,f422d0d9f8b5f7c27289382b14b61248,1554a68530182680ad5c8b042c3ab563,2016-10-17 23:58:23,69.99,17.58,brinquedos,63.0,361.0,3.0,1800.0,38.0,12.0,35.0,chandlery
4fb7f38042d214ada4d81cc23d228cc8,92da31c4d9d81552801e3c1a6194b796,delivered,2016-10-10 00:01:50,2016-10-11 10:44:13,2016-10-14 18:00:00,2016-11-16 17:17:53,2016-12-14 00:00:00,1,dd6a505f83dd3c6326aa9856519e0978,fa40cc5b934574b62717c68f3d678b6d,2016-10-15 10:44:13,49.9,24.84,brinquedos,43.0,623.0,5.0,200.0,16.0,7.0,11.0,chandlery
3379d980824f0aa5dab057f2530759bb,17e6d37366dc8c8865588b0d1740d606,delivered,2016-10-10 16:39:37,2016-10-12 03:01:57,2016-10-16 04:01:59,2016-10-19 04:01:59,2016-12-02 00:00:00,1,33fac76e7f17367dedaef7954bbb33b4,56642bcb79900e777d68e91915cb4267,2016-10-16 04:01:59,72.0,15.9,beleza_saude,63.0,1113.0,2.0,550.0,20.0,20.0,20.0,chandlery
3b2ca3293a7ce539ea2379d704fa37ce,06a70917afd2dcd59396e1eac836c646,delivered,2016-10-05 12:44:09,2016-10-06 15:47:17,2016-11-17 11:54:02,2016-11-17 19:53:49,2016-11-25 00:00:00,1,33e0cfd1cd80a0491da068d7a7f93ff8,dd2bdf855a9172734fbc3744021ae9b9,2016-10-10 15:47:18,169.9,14.97,cama_mesa_banho,44.0,501.0,1.0,2400.0,30.0,30.0,30.0,furniture
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,6b79d5d9914b88e0e05a19e76dfe926b,delivered,2016-10-05 17:09:07,2016-10-06 15:50:35,2016-10-31 14:36:53,2016-11-07 13:55:07,2016-11-29 00:00:00,1,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33,climatizacao,46.0,317.0,1.0,5333.0,38.0,38.0,27.0,appliances
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,6b79d5d9914b88e0e05a19e76dfe926b,delivered,2016-10-05 17:09:07,2016-10-06 15:50:35,2016-10-31 14:36:53,2016-11-07 13:55:07,2016-11-29 00:00:00,2,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33,climatizacao,46.0,317.0,1.0,5333.0,38.0,38.0,27.0,appliances
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,6b79d5d9914b88e0e05a19e76dfe926b,delivered,2016-10-05 17:09:07,2016-10-06 15:50:35,2016-10-31 14:36:53,2016-11-07 13:55:07,2016-11-29 00:00:00,3,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33,climatizacao,46.0,317.0,1.0,5333.0,38.0,38.0,27.0,appliances
2d9e3c3c7f0f3ba8a8fa3db2f1211ceb,6b79d5d9914b88e0e05a19e76dfe926b,delivered,2016-10-05 17:09:07,2016-10-06 15:50:35,2016-10-31 14:36:53,2016-11-07 13:55:07,2016-11-29 00:00:00,4,cfd43c5e600d45ac029357406b05dd82,ed859002ad59dbf8cf3602696a6c3000,2016-10-21 16:25:46,149.9,19.33,climatizacao,46.0,317.0,1.0,5333.0,38.0,38.0,27.0,appliances
e5fa5a7210941f7d56d0208e4e071d35,683c54fc24d40ee9f8a6fc179fd9856c,canceled,2016-09-05 00:15:34,2016-10-07 13:17:15,,,2016-10-28 00:00:00,1,f3c2d01a84c947b078e32bbef0718962,a425f92c199eb576938df686728acd20,2016-09-19 00:15:34,59.5,15.56,telefonia,42.0,381.0,1.0,700.0,25.0,2.0,25.0,appliances
c4e980a1d822db426982878b3cfdda6e,88dc22aad9cf20898eb3780977173dc5,invoiced,2016-10-08 22:06:28,2016-10-09 15:15:10,,,2016-12-12 00:00:00,1,04df667e73ca2fab4b9a97c86466b699,4d600e08ecbe08258c79e536c5a42fee,2016-10-13 15:15:11,649.17,25.16,relogios_presentes,34.0,541.0,1.0,404.0,22.0,14.0,17.0,chandlery
85841af0d94e5d0cd3a9c0e42e565b74,603dd05a409bcfe63ca922996c72bdfb,delivered,2016-10-05 22:39:46,2016-10-06 16:03:32,2016-10-10 16:03:33,2016-10-13 16:03:33,2016-11-25 00:00:00,1,0534940d69bf94dc61c0e722b4168235,939f6e231201f26803cb5c3a3d2940b3,2016-10-10 16:03:33,22.9,15.46,moveis_decoracao,32.0,337.0,1.0,2300.0,45.0,25.0,20.0,house_hold
03ffce741877a000ca0fb3520673d4c4,e937151346d1bec664f5b80cd798bdd2,delivered,2016-10-05 15:17:57,2016-10-06 16:02:36,2016-10-15 12:39:28,2016-10-25 20:28:33,2016-12-09 00:00:00,1,660422061e06da17ca6101e9d6b7aae8,76d5af76d0271110f9af36c92573f765,2016-10-10 16:02:37,649.0,169.12,esporte_lazer,35.0,1214.0,4.0,30000.0,40.0,97.0,40.0,chandlery
2e7a8482f6fb09756ca50c10d7bfc047,08c5351a6aca1c1589a38f244edeee9d,shipped,2016-09-04 21:15:19,2016-10-07 13:18:03,2016-10-18 13:14:51,,2016-10-20 00:00:00,2,f293394c72c9b5fafd7023301fc21fc2,1554a68530182680ad5c8b042c3ab563,2016-10-26 18:25:19,32.9,31.67,moveis_decoracao,41.0,754.0,3.0,1800.0,32.0,6.0,28.0,house_hold
