order_id,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,big_product_category_name
6272bdc9e3d3595dd169c8e393525c7a,56c21e2328ef84f850b6d2bca3ffc96b,delivered,2018-06-20 18:44:03,2018-06-20 19:01:03,2018-06-22 13:19:00,2018-06-28 21:09:58,2018-07-24 00:00:00,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-06-26 19:00:33,118.8,9.17,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,chandlery
034d69957b2269cb4e06b31561b64973,02ae7918f75386935260f02cbf60d7f7,delivered,2018-06-04 15:22:10,2018-06-04 15:35:20,2018-06-11 12:58:00,2018-06-19 13:48:44,2018-07-13 00:00:00,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-06-12 15:35:20,119.9,17.55,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,chandlery
e116eac042ce23ba779ba603da515b4f,3c17793e9482dd4a54bdb683410dce5b,delivered,2018-06-19 18:08:18,2018-06-19 18:39:12,2018-06-22 13:19:00,2018-06-28 19:55:50,2018-07-23 00:00:00,1,595fac2a385ac33a80bd5114aec74eb8,ef0ace09169ac090589d85746e3e036f,2018-06-25 18:31:19,118.8,9.17,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,chandlery
5b06c269c3a2b80e54708a2bd3ebebf7,e1b2a251d64316a2e41c4d0693b2f67d,delivered,2018-06-25 19:09:41,2018-06-25 19:41:59,2018-06-26 14:52:00,2018-06-27 17:32:55,2018-07-05 00:00:00,1,595fac2a385ac33a80bd5114aec74eb8,289cdb325fb7e7f891c38608bf9e0962,2018-06-27 19:31:26,118.7,9.34,perfumaria,29.0,178.0,1.0,400.0,19.0,13.0,19.0,chandlery
2f781724d497e0d63c12e8ece70977e1,47fc0b3e8d22c830d7c4f425fa819eb2,delivered,2018-06-14 21:22:06,2018-06-15 02:17:25,2018-06-15 13:37:00,2018-06-18 21:24:40,2018-06-26 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-19 02:17:25,23.9,7.43,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
863a4a0cdd7648886a2e6a5c69df2c64,e4f89f57953265051032e08c8ac9395d,delivered,2018-06-18 21:01:28,2018-06-18 21:17:58,2018-06-19 14:30:00,2018-06-20 18:32:07,2018-06-28 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-20 21:17:58,23.9,7.43,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
12bbc0dc31b5644e4cb803879306f081,9f6344a8a6d567f84f9ed02120214e3d,delivered,2018-06-09 11:42:44,2018-06-12 05:16:31,2018-06-12 10:35:00,2018-06-20 18:58:48,2018-06-28 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-14 05:16:31,23.9,12.79,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
e746b487d30866b2cbd774406f2e7d69,da00d27b82df73ac88a4db1de1d412e6,delivered,2018-06-18 15:36:17,2018-06-19 06:57:01,2018-06-19 11:47:00,2018-06-22 14:42:28,2018-07-11 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-21 06:57:01,23.9,15.27,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018-06-06 12:44:20,2018-06-06 12:55:34,2018-06-07 14:01:00,2018-06-08 16:40:58,2018-07-03 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-14 12:55:34,23.9,7.39,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018-06-06 12:44:20,2018-06-06 12:55:34,2018-06-07 14:01:00,2018-06-08 16:40:58,2018-07-03 00:00:00,2,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-14 12:55:34,23.9,7.39,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018-06-06 12:44:20,2018-06-06 12:55:34,2018-06-07 14:01:00,2018-06-08 16:40:58,2018-07-03 00:00:00,3,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-14 12:55:34,23.9,7.39,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
0ae4456639dd07164db5f2433c8f55e4,c991372fe4a2b75d9c43c318062c1f97,delivered,2018-06-06 12:44:20,2018-06-06 12:55:34,2018-06-07 14:01:00,2018-06-08 16:40:58,2018-07-03 00:00:00,4,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-14 12:55:34,23.9,7.39,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
869a11332dfbdd33131c16f1ef2d75bf,45239e2efb1a649a70e3a709cab96bc3,delivered,2018-06-18 21:47:32,2018-06-18 21:58:18,2018-06-19 11:47:00,2018-06-20 18:12:26,2018-06-28 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-20 21:58:18,23.9,7.43,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
e80af3d621fbc7add2b8a64511f1012b,f6a795133cf03ddb8785bae6a82825ed,delivered,2018-06-05 16:34:56,2018-06-06 16:34:31,2018-06-07 12:01:00,2018-06-13 19:56:22,2018-07-11 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-06-14 16:32:27,23.9,12.79,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
f815632f08e4f2b7b05794c0b4c60a74,44b2e81b25f63e1aae942096795f2862,delivered,2018-06-28 09:43:40,2018-06-28 09:55:13,2018-06-29 13:50:00,2018-07-02 16:28:57,2018-07-12 00:00:00,1,65266b2da20d04dbe00c5c2d3bb7859e,2c9e548be18521d1c43cde1c582c6de8,2018-07-02 09:55:13,23.9,7.43,papelaria,38.0,316.0,4.0,250.0,51.0,15.0,15.0,chandlery
87035570c6fd0cc3421349131411fdfe,848a74f166dd8555ddff084687ccf394,delivered,2018-06-22 22:39:55,2018-06-23 01:40:00,2018-06-25 08:05:00,2018-06-28 22:14:32,2018-07-16 00:00:00,1,4520766ec412348b8d4caa5e8a18c464,16090f2ca825584b5a147ab24aa30c86,2018-06-26 01:30:47,27.49,12.85,automotivo,59.0,956.0,1.0,50.0,16.0,16.0,17.0,appliances
42c9a9c778ca94f01517f4abb7e6df31,8fd68cfc0541d32dc20c7a90c0a1a6fd,delivered,2018-06-29 12:10:47,2018-06-29 12:31:22,2018-06-29 14:58:00,2018-07-05 18:49:44,2018-07-24 00:00:00,1,4520766ec412348b8d4caa5e8a18c464,16090f2ca825584b5a147ab24aa30c86,2018-07-03 12:31:17,27.49,18.29,automotivo,59.0,956.0,1.0,50.0,16.0,16.0,17.0,appliances
25746e647fefb656cf0fc3a03216e7cb,552ea388817ddbb515cd8421649a972b,delivered,2018-06-27 08:57:44,2018-06-28 08:50:59,2018-06-28 14:59:00,2018-06-29 21:03:39,2018-07-12 00:00:00,1,4520766ec412348b8d4caa5e8a18c464,16090f2ca825584b5a147ab24aa30c86,2018-07-02 08:50:59,27.49,7.93,automotivo,59.0,956.0,1.0,50.0,16.0,16.0,17.0,appliances
6adcecbe14853c4a59e88f497152d83c,c702d44160f436c39dc122a2c9e22d2e,delivered,2018-06-21 22:59:57,2018-06-23 02:36:08,2018-06-25 08:05:00,2018-07-04 12:31:51,2018-07-20 00:00:00,1,4520766ec412348b8d4caa5e8a18c464,16090f2ca825584b5a147ab24aa30c86,2018-06-26 02:31:26,27.49,18.29,automotivo,59.0,956.0,1.0,50.0,16.0,16.0,17.0,appliances
82566a660a982b15fb86e904c8d32918,d3e3b74c766bc6214e0c830b17ee2341,delivered,2018-06-07 10:06:19,2018-06-09 03:13:12,2018-06-11 13:29:00,2018-06-19 12:05:52,2018-07-18 00:00:00,1,72a97c271b2e429974398f46b93ae530,094ced053e257ae8cae57205592d6712,2018-06-18 03:13:12,31.9,18.23,perfumaria,59.0,685.0,1.0,450.0,16.0,17.0,16.0,chandlery
dcb36b511fcac050b97cd5c05de84dc3,3b6828a50ffe546942b7a473d70ac0fc,delivered,2018-06-07 19:03:12,2018-06-12 23:31:02,2018-06-11 14:54:00,2018-06-21 15:34:32,2018-07-04 00:00:00,1,009c09f439988bc06a93d6b8186dce73,89a51f50b8095ea78d5768f34c13a76f,2018-06-18 18:59:02,132.4,14.05,perfumaria,39.0,991.0,3.0,150.0,20.0,20.0,20.0,chandlery
cc28b66895e0f6bfd7050ab5bc7b39bd,a2ea4194defe74e061e09d5edae0f67f,delivered,2018-06-15 20:46:53,2018-06-15 21:22:52,2018-06-18 12:06:00,2018-06-22 17:44:53,2018-07-17 00:00:00,1,638bbb2a5e4f360b71f332ddfebfd672,c4af86330efa7a2620772227d2d670c9,2018-06-21 21:22:52,1499.0,90.57,construcao_ferramentas_construcao,38.0,143.0,2.0,20850.0,100.0,25.0,50.0,appliances
f93af565de05d2427790ad8d0368a80e,abd4fba77f31f5efdc766a09851e4da3,delivered,2018-06-03 11:52:11,2018-06-03 12:10:28,2018-06-04 15:05:00,2018-06-05 18:19:32,2018-06-28 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-11 12:10:28,79.99,8.32,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
b22331e9a36bc5d09bc4d29486765554,4cbd19ddd6ecabff61817a1dc560ee7d,delivered,2018-06-13 19:17:49,2018-06-13 19:42:00,2018-06-14 14:21:00,2018-06-18 22:08:58,2018-07-20 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-15 19:32:38,79.99,15.66,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
bb6b4db9c25c8ad879c8e64055f89f93,ec057c0d855f5c15eec672021c9ccd55,delivered,2018-06-27 19:56:33,2018-06-27 20:11:53,2018-06-28 15:13:00,2018-06-29 17:52:14,2018-07-12 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-29 20:11:53,79.99,8.72,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
715d1b25b622ce303939e77c3aaa03f1,72fbf3e6bf841e7d04042b8358883f9e,delivered,2018-06-22 00:15:15,2018-06-23 01:40:29,2018-06-25 13:45:00,2018-06-28 18:35:51,2018-07-05 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-26 01:30:35,79.99,8.72,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
ef57963ceae82ddbc1e426297439b24a,f7497cdbd74a6992075dc562d0e26068,delivered,2018-06-01 13:45:06,2018-06-01 14:11:51,2018-06-04 09:05:00,2018-06-22 21:57:46,2018-07-17 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-11 14:11:51,79.99,17.27,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
125005c942aa889a867518019392d649,2916d07c039abec3c61650db8f0cf02d,delivered,2018-06-13 15:19:03,2018-06-13 15:38:35,2018-06-14 15:24:00,2018-06-15 18:08:37,2018-06-25 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-15 15:38:35,79.99,8.72,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
2b6347490306d1c429b6b911ea03f6b8,09d3fee85c0b42b394d08b20e7010f66,delivered,2018-06-15 22:48:37,2018-06-15 23:21:09,2018-06-18 16:00:00,2018-06-27 16:41:30,2018-07-18 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-18 23:21:09,79.99,23.28,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
b6a006c82e0dea4214b534ced51eb9bd,93b2528f542d60215c2d707a8c1a62fd,delivered,2018-06-13 22:33:52,2018-06-13 22:57:57,2018-06-14 14:27:00,2018-06-19 21:52:35,2018-07-04 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-17 22:57:57,79.99,18.66,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
21fee944dcb6831cf34d4e387e32f3a0,749a4b9ff7fd0dfcc08fb248e217e123,delivered,2018-06-18 14:02:53,2018-06-18 14:19:43,2018-06-19 15:13:00,2018-06-20 18:45:38,2018-06-28 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-20 14:19:43,79.99,8.72,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
ff92b9f4c3333e0e977c4530a2e8d9cb,19256cec9e847b0c1a2922e56fec42a4,delivered,2018-06-17 10:45:05,2018-06-17 11:01:05,2018-06-18 15:53:00,2018-06-25 18:08:31,2018-07-13 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-19 11:01:05,79.99,18.66,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
ca4b213fb1a9d596a82d6e343a6370fe,4a82327166e6f4e44b9e02aa781b9500,delivered,2018-06-07 16:44:40,2018-06-08 02:56:07,2018-06-11 12:40:00,2018-06-12 16:20:44,2018-06-25 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-18 02:56:07,79.99,8.32,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
e4cae0f91047eab49c97f44ca3a8ba69,eff74417b86c2f9e3aa37b0c1fcbf099,delivered,2018-06-09 21:36:13,2018-06-09 21:50:57,2018-06-11 13:13:00,2018-06-15 20:46:34,2018-07-18 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-11 21:50:57,79.99,15.44,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
c63d42eaa9f87b513dcf03cce7097bea,11c2b07099015f6a90a1793c9863edec,delivered,2018-06-13 08:31:10,2018-06-13 15:37:23,2018-06-14 14:20:00,2018-06-18 22:43:48,2018-07-03 00:00:00,1,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-06-15 15:37:23,79.99,13.22,beleza_saude,59.0,492.0,3.0,250.0,22.0,10.0,18.0,chandlery
acce194856392f074dbf9dada14d8d82,7e20bf5ca92da68200643bda76c504c6,delivered,2018-06-04 00:00:13,2018-06-05 00:35:10,2018-06-05 13:24:00,2018-06-16 15:20:55,2018-07-18 00:00:00,1,d70f38e7f79c630f8ea00c993897042c,977f9f63dd360c2a32ece2f93ad6d306,2018-06-13 00:35:10,90.9,48.64,bebes,53.0,233.0,1.0,10950.0,41.0,40.0,40.0,house_hold
acce194856392f074dbf9dada14d8d82,7e20bf5ca92da68200643bda76c504c6,delivered,2018-06-04 00:00:13,2018-06-05 00:35:10,2018-06-05 13:24:00,2018-06-16 15:20:55,2018-07-18 00:00:00,2,9451e630d725c4bb7a5a206b48b99486,d673a59aac7a70d8b01e6902bf090a11,2018-06-13 00:35:10,39.5,48.64,bebes,52.0,300.0,1.0,350.0,31.0,10.0,12.0,house_hold
80288d8ccb8b1899f5377f27feebb1f0,16c0611f3a08c752bf104023af02da40,delivered,2018-06-10 21:27:49,2018-06-10 21:37:23,2018-06-15 16:38:00,2018-06-20 17:52:45,2018-07-04 00:00:00,1,ba74c6b75d2ad7503175809688d5a03c,7d13fca15225358621be4086e1eb0964,2018-06-17 21:37:23,178.99,13.69,relogios_presentes,59.0,1088.0,2.0,292.0,17.0,8.0,12.0,chandlery
46ba2cde3624acc8577b0e45af4c67b9,9ee07155110b11036bb4ef6350157ed3,delivered,2018-06-21 23:32:49,2018-06-21 23:59:04,2018-06-27 09:52:00,2018-07-03 08:32:20,2018-07-31 00:00:00,1,9b37a918bcf2c8e1064e867cf1df4637,f27e33c6d29b5138fa9967bcd445b6d5,2018-06-27 23:59:04,39.9,1.92,eletronicos,57.0,1710.0,6.0,1207.0,20.0,10.0,20.0,appliances
434d158e96bdd6972ad6e6d73ddcfd22,2a1dfb647f32f4390e7b857c67458536,delivered,2018-06-01 12:23:13,2018-06-05 03:35:15,2018-06-08 11:49:00,2018-06-18 21:32:52,2018-07-17 00:00:00,1,c7df652246ed7b3300aaf46960c141e4,a5cba26a62b8b4d0145b68b841e62e7f,2018-06-13 03:35:15,445.0,63.17,beleza_saude,28.0,1455.0,1.0,683.0,29.0,15.0,22.0,chandlery
52b1b3d6e18f1bf504f285c0a8f0d276,db09079896ba2bca8288a3a712e043ab,delivered,2018-06-06 10:54:03,2018-06-06 11:13:55,2018-06-08 16:55:00,2018-06-19 19:21:49,2018-07-24 00:00:00,1,9a469eaf45dfbc43d39ba1977a3c07af,d2374cbcbb3ca4ab1086534108cc3ab7,2018-06-14 11:13:55,42.9,19.32,cama_mesa_banho,44.0,192.0,1.0,700.0,40.0,4.0,30.0,furniture
e0f5cf952d89f08c137a437a70f1a561,4a200e2fddc4d6a7f398610e59cc47c8,delivered,2018-06-22 19:21:40,2018-06-25 10:55:35,2018-06-25 13:28:00,2018-07-12 14:41:50,2018-07-24 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-27 10:55:35,99.99,50.99,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
6c5d1e03493316b72304f07834a03325,96ac279e2c00c0a8f5a80347699674ab,delivered,2018-06-12 13:56:41,2018-06-12 14:27:00,2018-06-12 13:06:00,2018-07-17 16:32:20,2018-07-11 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-14 14:27:00,89.99,50.92,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
8ad33f5d86f59bcd9ba668dc2f9eeb71,7584c12ee721a77c8ec018392acfde72,delivered,2018-06-20 19:21:04,2018-06-20 19:40:00,2018-06-21 12:20:00,2018-06-26 15:28:48,2018-07-12 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-22 19:40:00,99.99,23.69,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
8ad33f5d86f59bcd9ba668dc2f9eeb71,7584c12ee721a77c8ec018392acfde72,delivered,2018-06-20 19:21:04,2018-06-20 19:40:00,2018-06-21 12:20:00,2018-06-26 15:28:48,2018-07-12 00:00:00,2,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-22 19:40:00,99.99,23.69,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
f2d1a5c559c8046860d9dd51077d1980,08dc787fbd670738dde6d2b5302c922f,delivered,2018-06-17 22:03:02,2018-06-17 22:19:06,2018-06-18 12:19:00,2018-06-26 00:27:50,2018-07-17 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-19 22:19:06,89.99,50.92,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
bd157b8dd30d3e44becd90b45e6cfe9f,3b705d9646bbe74ff768f84e67a5512a,delivered,2018-06-21 11:38:25,2018-06-22 03:17:11,2018-06-22 13:07:00,2018-07-03 20:56:46,2018-07-20 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-26 03:17:11,99.99,50.99,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
fa03e623ac862f8a010b31c379fff90e,9d419193755e034d735058db0cb195bf,delivered,2018-06-27 22:32:10,2018-06-28 00:35:11,2018-06-28 12:09:00,2018-07-03 02:06:35,2018-07-18 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-07-02 00:35:11,99.99,23.69,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
e1b92115b451b872f99427e411bce52f,038db9153b201fb438201488dfdd1bd3,delivered,2018-06-24 20:43:59,2018-06-24 21:17:40,2018-06-25 12:09:00,2018-06-29 20:32:12,2018-07-19 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-26 21:17:40,99.99,44.5,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
6c2c70815110121a6d8183b1f605bce0,97c13b305177b18f0a127b1398264870,delivered,2018-06-13 16:44:29,2018-06-14 02:17:47,2018-06-14 12:20:00,2018-06-18 19:22:21,2018-07-03 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-06-18 02:17:47,89.99,23.62,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
281eb181e6bdbdb242207fa323ffe58a,fa8effe5e95fe76afbeccc9191563d43,delivered,2018-06-26 11:58:10,2018-06-29 02:53:28,2018-06-29 12:13:00,2018-07-06 19:34:47,2018-07-27 00:00:00,1,8c591ab0ca519558779df02023177f44,a1043bafd471dff536d0c462352beb48,2018-07-03 02:53:28,99.99,68.85,ferramentas_jardim,47.0,1893.0,1.0,6050.0,20.0,20.0,20.0,house_hold
ee64d42b8cf066f35eac1cf57de1aa85,caded193e8e47b8362864762a83db3c5,shipped,2018-06-04 16:44:48,2018-06-05 04:31:18,2018-06-05 14:32:00,,2018-06-28 00:00:00,1,c50ca07e9e4db9ea5011f06802c0aea0,e9779976487b77c6d4ac45f75ec7afe9,2018-06-13 04:30:33,14.49,7.87,beleza_saude,59.0,1782.0,1.0,125.0,25.0,14.0,18.0,chandlery
