order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,mql_id,sdr_id,sr_id,won_date,business_segment,lead_type,lead_behaviour_profile,has_company,has_gtin,average_stock,business_type,declared_product_catalog_size,declared_monthly_revenue,customer_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date
27a67bd7466cbdf5af5708129e2ca7e5,1,20fb650ad1615624d7e202031400f695,ba143b05f0110f0dc71ad71b4466ce92,2018-07-31 12:55:25,37.5,16.45,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,4c756f2c4da833ba391a526d128e1fbf,delivered,2018-07-26 12:43:09,2018-07-26 12:55:25,2018-07-27 12:39:00,2018-08-02 17:42:12,2018-08-24 00:00:00
2df3629aa299e4d981055ac3f6be5817,1,cdd914e78124a73cc28a165cfc4a0bbc,ba143b05f0110f0dc71ad71b4466ce92,2018-08-13 03:25:14,93.99,11.68,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,d60f4a3046f0f5a081711930422bd04f,delivered,2018-08-07 19:13:29,2018-08-08 03:25:14,2018-08-10 19:52:00,2018-08-15 01:16:33,2018-08-14 00:00:00
322cf8d33165964665e1529f6cbf4f28,1,686476adb39d272e27b0dd7c111d3762,ba143b05f0110f0dc71ad71b4466ce92,2018-05-16 02:57:14,51.49,8.88,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,79b1044d5432d0a7bce1cc735c8b68a1,delivered,2018-05-08 17:13:13,2018-05-10 02:57:14,2018-05-14 15:08:00,2018-05-15 19:43:11,2018-05-18 00:00:00
33d3d6ef8e5cb45848d12d1a05bc1d1e,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-10 02:35:11,57.49,11.15,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,bad9465f854efad22cb4b4b376224b71,delivered,2018-05-03 01:54:33,2018-05-04 02:35:11,2018-05-07 11:09:00,2018-05-08 15:39:06,2018-05-15 00:00:00
34a989b4dcc21e3151e957dfe67df824,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-07 12:59:27,57.49,11.15,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,319c850f33954b0d3911b7317282b335,delivered,2018-05-01 12:31:07,2018-05-01 12:59:27,2018-05-03 17:14:00,2018-05-07 17:52:45,2018-05-14 00:00:00
3644a0f31cdec4bf8c4b7b9285a21c9b,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-10 18:16:12,57.89,14.5,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,3610c1f3ac5cfb96a72b822965fc8e19,delivered,2018-05-04 17:58:27,2018-05-04 18:16:12,2018-05-08 10:30:00,2018-05-14 13:43:43,2018-05-22 00:00:00
377696852de6926eeb2b8322d847a15b,1,dcc0e81eb76da517c6145e0c64b07c3a,ba143b05f0110f0dc71ad71b4466ce92,2018-04-30 13:31:57,76.99,15.55,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,755d117f08b413b6638b6fcdc0dcb72d,delivered,2018-04-24 13:18:10,2018-04-24 17:29:26,2018-04-25 14:17:00,2018-05-10 20:03:34,2018-05-11 00:00:00
3860898db238028285b1e05b5ab31238,1,c04b8195870068ff5c495f269a0bc993,ba143b05f0110f0dc71ad71b4466ce92,2018-07-24 08:55:29,48.99,19.53,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,2fb25213583070dd575f4d64ceb760d4,delivered,2018-07-19 08:45:23,2018-07-19 08:55:29,2018-07-19 14:45:00,2018-07-24 23:08:38,2018-08-08 00:00:00
3a584d92b987a7c7424dbff14eea843c,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-21 08:31:14,57.89,16.32,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,18298056f3ce66cf7c6a09d22407ea9f,delivered,2018-05-16 08:16:32,2018-05-16 08:37:06,2018-05-17 12:42:00,2018-05-22 16:39:03,2018-06-06 00:00:00
3a5e90544587e9755b94618af63ab9de,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-11 18:31:54,57.89,56.96,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,4cad82e85b102488a286e95130b8de6a,delivered,2018-05-07 18:02:15,2018-05-07 18:34:46,2018-05-09 09:37:00,2018-05-23 00:18:49,2018-06-01 00:00:00
3c1bdb3d635a802bc38ca0b87c14f2e5,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-25 16:58:29,57.89,11.15,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,6d869e6b0b62654adddfa7f8dcc8f2f4,delivered,2018-05-22 09:36:38,2018-05-22 16:58:29,2018-05-23 14:53:00,2018-05-24 18:04:53,2018-06-01 00:00:00
3f0cb8f5398fd5dc8e3b02e308391a63,1,7bdcad1796b53a8f633c1cfd82102efe,ba143b05f0110f0dc71ad71b4466ce92,2018-06-14 13:53:36,88.99,18.2,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,f1033bafb0691b4ad24836f8f058ec64,delivered,2018-06-06 13:29:57,2018-06-06 13:53:36,2018-06-07 14:25:00,2018-06-12 01:34:50,2018-07-13 00:00:00
40ef667b4259d5f521a0fd1a093d0415,1,4535b0e1091c278dfd193e5a1d63b39f,ba143b05f0110f0dc71ad71b4466ce92,2018-07-17 04:06:09,53.99,9.13,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,bb8bd97c39739129411746c4ca7c754f,delivered,2018-07-11 19:25:07,2018-07-12 04:06:09,2018-07-12 15:04:00,2018-07-13 17:45:33,2018-07-20 00:00:00
43900dda470fa7bbf2a0bcae68491435,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-16 02:57:21,57.89,10.29,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,ca2dc7d40c6aca30553ce1c68a0a1d4a,delivered,2018-05-09 12:45:54,2018-05-10 02:57:21,2018-05-14 14:58:00,2018-05-22 19:31:37,2018-05-28 00:00:00
43900dda470fa7bbf2a0bcae68491435,2,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-16 02:57:21,57.89,10.29,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,ca2dc7d40c6aca30553ce1c68a0a1d4a,delivered,2018-05-09 12:45:54,2018-05-10 02:57:21,2018-05-14 14:58:00,2018-05-22 19:31:37,2018-05-28 00:00:00
47d8487055416af863e81cb7f28f4f19,1,cdd914e78124a73cc28a165cfc4a0bbc,ba143b05f0110f0dc71ad71b4466ce92,2018-08-02 13:24:33,93.99,23.46,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,3d4750ef71b9c11bc21110cdde4cbda2,delivered,2018-07-31 13:07:37,2018-07-31 13:24:33,2018-08-02 08:37:00,2018-08-07 14:41:38,2018-08-14 00:00:00
4b13014a5302b496d85822e47906556c,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-23 19:10:28,57.89,12.77,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,436dfa90e6b1c6ec640492f4b7a39ffe,delivered,2018-05-20 18:46:16,2018-05-20 19:10:28,2018-05-23 14:37:00,2018-06-08 15:56:43,2018-06-13 00:00:00
4cdbb26aa0dc8e7179f33edf59722fa8,1,4535b0e1091c278dfd193e5a1d63b39f,ba143b05f0110f0dc71ad71b4466ce92,2018-07-09 20:31:51,53.99,9.13,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,07de064ec1b736d53124c6275c05fee3,delivered,2018-07-03 19:29:11,2018-07-05 16:32:16,2018-07-04 14:52:00,2018-07-05 18:21:48,2018-07-20 00:00:00
4da1c4073a1bdbb3968cd681337f254d,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-17 03:10:52,57.89,10.29,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,7dca8ae78b5b510249184750e69930f5,delivered,2018-05-09 17:38:07,2018-05-11 03:10:52,2018-05-29 13:18:00,2018-06-08 16:12:45,2018-05-25 00:00:00
4f3a6e28d764cf896b1fceb0028422c8,1,5563f6b699b362e1bd6a2e1e650f52bd,ba143b05f0110f0dc71ad71b4466ce92,2018-07-09 10:30:46,108.99,13.06,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,e24fceba7ac4b1b1cd1884f05ba68e9d,delivered,2018-07-03 09:34:16,2018-07-05 16:21:50,2018-07-03 16:52:00,2018-07-05 13:32:49,2018-07-20 00:00:00
5791377a72320ea9128214180b17c54f,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-06-28 02:58:39,57.89,11.43,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,e76321220dd8fd5186c478b2ad214265,delivered,2018-06-20 20:02:11,2018-06-22 02:58:39,2018-06-22 14:53:00,2018-06-25 20:54:39,2018-07-12 00:00:00
5b01111319bb33fcc77bb2aef3e938ff,1,13de26d4d66e20b9262c0ddd00cf5cd8,ba143b05f0110f0dc71ad71b4466ce92,2018-08-07 15:05:22,193.99,14.66,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,c8b11aa20558a5c5b2a042f47c83de09,delivered,2018-08-04 14:57:19,2018-08-04 15:05:22,2018-08-06 10:39:00,2018-08-09 01:02:28,2018-08-09 00:00:00
5c2d1d55c31db1cbe069dc9b6454b897,1,cdd914e78124a73cc28a165cfc4a0bbc,ba143b05f0110f0dc71ad71b4466ce92,2018-07-27 09:17:32,93.99,23.46,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,15bea20cd005ed59d34db54c6b32ec98,delivered,2018-07-23 18:27:07,2018-07-24 10:32:48,2018-07-25 14:10:00,2018-08-01 19:31:47,2018-08-10 00:00:00
5ec380985852821300051ef687ab6254,1,69268ea255c0a531db56f066777fdcf1,ba143b05f0110f0dc71ad71b4466ce92,2018-06-28 02:20:26,68.99,11.5,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,fb4b42ef1e45724b01c24c034c1043dc,delivered,2018-06-21 19:28:14,2018-06-23 02:20:26,2018-06-25 10:43:00,2018-06-26 17:59:49,2018-07-13 00:00:00
6262db458a330005c5c5de9806d09584,1,e4efc53d91eab1a38a93ea9aa20142c3,ba143b05f0110f0dc71ad71b4466ce92,2018-05-22 21:17:40,91.99,11.27,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,6fc30afbaa8c92e5d4af80945d59793b,delivered,2018-05-18 21:20:36,2018-05-20 00:30:53,2018-05-23 14:54:00,2018-05-24 17:09:44,2018-05-29 00:00:00
646484e2931fb5d965e847f865fbc26a,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-17 03:30:42,57.89,12.77,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,5c8e83c881311741e0b462641ae02f0d,delivered,2018-05-10 10:30:41,2018-05-12 03:32:32,2018-05-15 14:44:00,2018-06-17 14:18:46,2018-06-01 00:00:00
6a2bb0f0f146e59e7b2669959798670e,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-21 13:30:26,57.89,16.32,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,e8b0ff75e9847ee1b34fddb882b41b85,delivered,2018-05-16 13:16:35,2018-05-16 13:33:39,2018-05-17 14:10:00,2018-05-22 17:46:27,2018-06-04 00:00:00
6ce2f6c46900d2944aa402979ff81e6c,1,cdd914e78124a73cc28a165cfc4a0bbc,ba143b05f0110f0dc71ad71b4466ce92,2018-07-26 15:04:21,93.99,23.46,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,efdb7165e1cdb1a60f09f771135412f1,delivered,2018-07-23 12:55:39,2018-07-23 15:31:47,2018-07-24 09:33:00,2018-07-31 20:02:25,2018-08-10 00:00:00
795c82851ecf97d34d24459d11a86a40,1,8ac47b3ab13c68f49f10dde899674149,ba143b05f0110f0dc71ad71b4466ce92,2018-05-14 04:14:31,83.99,18.17,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,dff05c8eceda05173f9124e80e286170,delivered,2018-05-05 10:11:19,2018-05-08 04:14:31,2018-05-11 11:11:00,2018-05-16 20:17:37,2018-06-07 00:00:00
79f0fd0747eee58c3980cc9cdb2afbb1,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-14 15:50:40,57.89,14.5,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,cd40f10a04ad8f35228520b212ff43ff,delivered,2018-05-08 15:27:23,2018-05-08 15:50:40,2018-05-10 09:46:00,2018-05-16 20:39:00,2018-05-24 00:00:00
7bda7fb1e596f90f607376af2ca647cd,1,8ac47b3ab13c68f49f10dde899674149,ba143b05f0110f0dc71ad71b4466ce92,2018-07-19 17:31:37,83.99,12.89,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,458f0c44547ae6e5a5f5fba63eaf25e0,delivered,2018-07-15 16:57:17,2018-07-16 17:31:37,2018-07-17 14:56:00,2018-07-31 15:11:42,2018-07-25 00:00:00
7be91eab3dac2edd89fc7f519e1649f5,1,5563f6b699b362e1bd6a2e1e650f52bd,ba143b05f0110f0dc71ad71b4466ce92,2018-06-21 14:25:39,108.99,24.63,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,7e01705680a54dc5c98635ed83de8508,delivered,2018-06-14 14:23:22,2018-06-15 14:25:39,2018-06-18 14:28:00,2018-06-29 21:04:59,2018-07-18 00:00:00
7cb430e983dbba3559fa0f62ec454d5a,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-23 02:31:26,57.89,12.77,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,ba97a138522901f3c9694658b912c80c,delivered,2018-05-17 21:05:51,2018-05-18 02:36:28,2018-05-21 15:20:00,2018-06-14 19:58:39,2018-06-04 00:00:00
7fdf1bc0675e3bf96a0375e4d84ec39a,1,b431c295eebd586febf73553f262bbcf,ba143b05f0110f0dc71ad71b4466ce92,2018-08-22 10:50:25,88.99,23.42,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,9186dc07f7eea5684ca72a79410982dc,delivered,2018-08-18 21:58:12,2018-08-20 10:50:25,2018-08-20 14:40:00,2018-08-29 22:04:59,2018-08-30 00:00:00
81672c21ff06fb612df0660ff7d9ae06,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-06-08 03:30:59,57.89,19.38,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,937afb3c743cbde0849c9f8463628d15,delivered,2018-05-29 10:48:05,2018-05-31 03:36:18,2018-06-04 14:24:00,2018-06-13 21:06:58,2018-07-04 00:00:00
83bdd2499feae1bac3b451293f37ebf6,1,173e9fe34bfe97f3a5e6dc57fe897b74,ba143b05f0110f0dc71ad71b4466ce92,2018-05-10 15:10:28,57.89,17.99,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,42329f6f9ded091237c82dd2a87dab28,delivered,2018-05-04 14:57:17,2018-05-04 15:10:28,2018-05-07 10:07:00,2018-05-24 20:46:39,2018-05-23 00:00:00
8a8bd4a338e17ace44431e99a2add1d2,1,8ac47b3ab13c68f49f10dde899674149,ba143b05f0110f0dc71ad71b4466ce92,2018-05-20 21:54:02,83.99,18.17,cfccca319397a5ea2bb11bd90b0d925d,370c9f455f93a9a96cbe9bea48e70033,9e4d1098a3b0f5da39b0bc48f9876645,2018-04-17 19:12:16,books,online_big,cat,,,,reseller,,0.0,460a1052bb04a53c2d748b89ef49f1c5,delivered,2018-05-15 21:31:55,2018-05-15 21:54:02,2018-05-17 12:40:00,2018-05-29 18:51:46,2018-06-01 00:00:00
